Pacific	Papua New Guinea	taw	Trans-New Guinea	900
Africa	Chad	tax	Afro-Asiatic	500
Asia	Taiwan	tay	Austronesian	84300
Africa	Sudan	taz	Niger-Congo	3800
Americas	Brazil	tba	Unclassified	180
Pacific	Papua New Guinea	tbc	Austronesian	40000
Pacific	Papua New Guinea	tbd	Trans-New Guinea	510
Pacific	Solomon Islands	tbe	Austronesian	15
Pacific	Papua New Guinea	tbf	Austronesian	2500
Pacific	Papua New Guinea	tbg	Trans-New Guinea	6000
Africa	Sudan	tbi	Nilo-Saharan	67200
Pacific	Papua New Guinea	tbj	Austronesian	790
Asia	Philippines	tbk	Austronesian	10000
Asia	Philippines	tbl	Austronesian	95300
Africa	Democratic Republic of the Congo	tbm	Niger-Congo	17000
Americas	Colombia	tbn	Chibchan	300
Pacific	Papua New Guinea	tbo	Austronesian	20000
Asia	Indonesia	tbp	Lakes Plain	140
Africa	Sudan	tbr	Nilo-Saharan	7300
Pacific	Papua New Guinea	tbs	Ramu-Lower Sepik	740
Africa	Democratic Republic of the Congo	tbt	Niger-Congo	150000
Pacific	Papua New Guinea	tbv	Trans-New Guinea	2230
Asia	Philippines	tbw	Austronesian	10000
Pacific	Papua New Guinea	tbx	Austronesian	2350
Asia	Indonesia	tby	West Papuan	15000
Africa	Benin	tbz	Niger-Congo	147500
Americas	Brazil	tca	Language isolate	48600
Americas	United States	tcb	Na-Dene	35
Africa	Tanzania	tcc	Nilo-Saharan	87800
Africa	Ghana	tcd	Niger-Congo	4400
Americas	Canada	tce	Na-Dene	200
Americas	Mexico	tcf	Oto-Manguean	48000
Asia	Indonesia	tcg	Trans-New Guinea	3500
Americas	Turks and Caicos Islands	tch	Creole	10700
Pacific	Papua New Guinea	tci	South-Central Papuan	700
Africa	Gabon	tck	Niger-Congo	2000
Asia	Indonesia	tcm	Trans-New Guinea	500
Asia	Nepal	tcn	Sino-Tibetan	2420
Asia	Myanmar	tco	Sino-Tibetan	40000
Asia	Myanmar	tcp	Sino-Tibetan	700
Asia	Indonesia	tcq	Lakes Plain	220
Pacific	Australia	tcs	Creole	23400
Asia	China	tct	Tai-Kadai	15000
Americas	Mexico	tcu	Uto-Aztecan	
Americas	Mexico	tcw	Totonacan	540
Asia	India	tcx	Dravidian	1100
Asia	India	tcy	Dravidian	1950000
Asia	India	tcz	Sino-Tibetan	231200
Africa	Niger	tda	Mixed language	26900
Asia	India	tdb	Indo-European	274000
Americas	Colombia	tdc	Choco	1000
Asia	China	tdd	Tai-Kadai	647400
Asia	Laos	tdf	Austro-Asiatic	23100
Asia	Nepal	tdg	Sino-Tibetan	323000
Asia	Nepal	tdh	Sino-Tibetan	33310
Asia	Indonesia	tdi	Austronesian	600
Asia	Indonesia	tdj	Austronesian	12000
Africa	Nigeria	tdk	Afro-Asiatic	3000
Africa	Nigeria	tdl	Niger-Congo	5000
Asia	Indonesia	tdn	Austronesian	80000
Africa	Nigeria	tdo	Niger-Congo	4000
Africa	Nigeria	tdq	Niger-Congo	3420
Asia	Viet Nam	tdr	Austro-Asiatic	9140
Asia	Indonesia	tds	Lakes Plain	70
Asia	East Timor	tdt	Creole	50000
Asia	Malaysia	tdu	Austronesian	6000
Africa	Nigeria	tdv	Niger-Congo	3930
Africa	Madagascar	tdx	Austronesian	1000000
Asia	Philippines	tdy	Austronesian	4150
Asia	Malaysia	tea	Austro-Asiatic	
Africa	Kenya	tec	Nilo-Saharan	262000
Africa	Cote dIvoire	ted	Niger-Congo	31210
Americas	Mexico	tee	Totonacan	3000
Asia	India	tef	Austro-Asiatic	2080
Africa	Congo	teg	Niger-Congo	65000
Americas	Argentina	teh	Chon	4
Pacific	Papua New Guinea	tei	Torricelli	520
Africa	Democratic Republic of the Congo	tek	Niger-Congo	203200
Asia	India	tel	Dravidian	69758890
Africa	Sierra Leone	tem	Niger-Congo	1230000
Africa	Uganda	teo	Nilo-Saharan	1849000
Africa	Sudan	teq	Nilo-Saharan	13000
Americas	Brazil	ter	Arawakan	15000
Asia	Indonesia	tes	Austronesian	80000
Asia	Indonesia	tet	Austronesian	450000
Africa	Uganda	teu	Nilo-Saharan	5000
Asia	Indonesia	tev	Austronesian	1100
Americas	United States	tew	Kiowa Tanoan	1300
Africa	Sudan	tex	Nilo-Saharan	4000
Africa	Sudan	tey	Nilo-Saharan	8630
Africa	Benin	tfi	Niger-Congo	66000
Americas	United States	tfn	Na-Dene	75
Asia	Indonesia	tfo	East Geelvink Bay	100
Americas	Panama	tfr	Chibchan	3005
Asia	Indonesia	tft	West Papuan	42000
Africa	Kenya	tga	Niger-Congo	100000
Asia	Malaysia	tgb	Austronesian	8850
Pacific	Papua New Guinea	tgc	Austronesian	6000
Africa	Nigeria	tgd	Afro-Asiatic	2000
Asia	Nepal	tge	Sino-Tibetan	3980
Asia	Bhutan	tgf	Sino-Tibetan	8200
Pacific	Papua New Guinea	tgg	Austronesian	5800
Americas	Trinidad and Tobago	tgh	Creole	36000
Pacific	Papua New Guinea	tgi	Austronesian	550
Asia	Tajikistan	tgk	Indo-European	4457500
Asia	Philippines	tgl	Austronesian	23853200
Pacific	Papua New Guinea	tgo	Austronesian	2000
Pacific	Vanuatu	tgp	Austronesian	800
Asia	Malaysia	tgq	Austronesian	550
Asia	Laos	tgr	Austro-Asiatic	5000
Pacific	Vanuatu	tgs	Austronesian	900
Asia	Philippines	tgt	Austronesian	2000
Pacific	Papua New Guinea	tgu	Ramu-Lower Sepik	3000
Africa	Cote dIvoire	tgw	Niger-Congo	138000
Americas	Canada	tgx	Na-Dene	2
Asia	Thailand	tha	Tai-Kadai	20362390
Asia	Viet Nam	thc	Tai-Kadai	10000
Pacific	Australia	thd	Australian	150
Asia	Nepal	the	Indo-European	228000
Asia	Nepal	thf	Sino-Tibetan	25000
Americas	Mexico	thh	Uto-Aztecan	300
Asia	Laos	thi	Tai-Kadai	4800
Africa	Kenya	thk	Niger-Congo	139000
Asia	Nepal	thl	Indo-European	674000
Asia	Thailand	thm	Austro-Asiatic	2520
Asia	India	thn	Dravidian	3000
Americas	Canada	thp	Salishan	720
Asia	Nepal	thq	Indo-European	258000
Asia	Nepal	thr	Indo-European	486000
Asia	Nepal	ths	Sino-Tibetan	6440
Americas	Canada	tht	Na-Dene	35
Africa	Sudan	thu	Nilo-Saharan	6600
Africa	Algeria	thv	Afro-Asiatic	62000
Asia	Nepal	thw	Sino-Tibetan	1800
Asia	Laos	thx	Austro-Asiatic	2920
Africa	Nigeria	thy	Niger-Congo	1000
Africa	Niger	thz	Afro-Asiatic	250000
Africa	Algeria	tia	Afro-Asiatic	9000
Africa	Sudan	tic	Niger-Congo	40000
Asia	Indonesia	tid	Austronesian	47000
Africa	Sudan	tie	Niger-Congo	8000
Pacific	Papua New Guinea	tif	Trans-New Guinea	3600
Africa	Eritrea	tig	Afro-Asiatic	1050000
Asia	Malaysia	tih	Austronesian	7000
Africa	Democratic Republic of the Congo	tii	Niger-Congo	24500
Asia	Nepal	tij	Sino-Tibetan	310
Africa	Cameroon	tik	Niger-Congo	25000
Pacific	Papua New Guinea	tim	Trans-New Guinea	11000
Europe	Russian Federation	tin	North Caucasian	5000
Pacific	Papua New Guinea	tio	Austronesian	5000
Asia	Indonesia	tip	Tor-Kwerba	300
Africa	Burkina Faso	tiq	Niger-Congo	1000
Africa	Ethiopia	tir	Afro-Asiatic	5791710
Asia	Philippines	tis	Austronesian	7500
Americas	Colombia	tit	Language isolate	2
Asia	Philippines	tiu	Austronesian	4000
Africa	Nigeria	tiv	Niger-Congo	2210000
Pacific	Australia	tiw	Australian	1830
Americas	United States	tix	Kiowa Tanoan	1630
Asia	Philippines	tiy	Austronesian	50000
Asia	China	tiz	Tai-Kadai	85000
Africa	Liberia	tja	Niger-Congo	9600
Asia	Indonesia	tjg	Austronesian	50000
Asia	China	tji	Sino-Tibetan	70000
Africa	Algeria	tjo	Afro-Asiatic	6000
Asia	China	tjs	Sino-Tibetan	1500
Asia	India	tkb	Indo-European	43000
Asia	East Timor	tkd	Austronesian	63200
Africa	Mozambique	tke	Niger-Congo	181000
Asia	China	tkk	Sino-Tibetan	
Pacific	Tokelau	tkl	Austronesian	3319
Asia	Japan	tkn	Japonic	5100
Pacific	Solomon Islands	tkp	Austronesian	3320
Africa	Nigeria	tkq	Niger-Congo	313000
Asia	Azerbaijan	tkr	North Caucasian	22843
Asia	Iran	tks	Indo-European	220000
Asia	Nepal	tkt	Indo-European	106000
Americas	Mexico	tku	Totonacan	3400
Pacific	Solomon Islands	tkw	Austronesian	520
Asia	Indonesia	tkx	Trans-New Guinea	100
Asia	Viet Nam	tkz	Austro-Asiatic	12800
Americas	Mexico	tla	Uto-Aztecan	8700
Asia	Indonesia	tlb	West Papuan	27700
Americas	Mexico	tlc	Totonacan	500
Asia	Indonesia	tld	Austronesian	60000
Pacific	Papua New Guinea	tlf	Trans-New Guinea	5400
Asia	Indonesia	tlg	Unclassified	250
Americas	United States	tli	Na-Dene	1430
Africa	Uganda	tlj	Niger-Congo	99400
Asia	Indonesia	tlk	Austronesian	500
Africa	Democratic Republic of the Congo	tll	Niger-Congo	750000
Pacific	Vanuatu	tlm	Austronesian	900
Asia	Indonesia	tln	Austronesian	400
Africa	Sudan	tlo	Niger-Congo	1500
Americas	Mexico	tlp	Totonacan	15100
Asia	Myanmar	tlq	Austro-Asiatic	4960
Pacific	Solomon Islands	tlr	Austronesian	12500
Pacific	Vanuatu	tls	Austronesian	50
Asia	Indonesia	tlt	Austronesian	17000
Asia	Indonesia	tlu	Austronesian	18800
Asia	Indonesia	tlv	Austronesian	4520
Asia	Indonesia	tlw	Austronesian	3730
Pacific	Papua New Guinea	tlx	Austronesian	1600
Asia	Azerbaijan	tly	Indo-European	914550
Asia	Indonesia	tlz	Austronesian	30000
Africa	Chad	tma	Nilo-Saharan	67900
Pacific	Vanuatu	tmb	Austronesian	700
Africa	Chad	tmc	Afro-Asiatic	25200
Pacific	Papua New Guinea	tmd	Piawi	2000
Americas	Paraguay	tmf	Mascoian	1680
Pacific	Vanuatu	tmi	Austronesian	500
Asia	Indonesia	tmj	Tor-Kwerba	400
Asia	Nepal	tmk	Sino-Tibetan	55000
Asia	Indonesia	tml	Trans-New Guinea	290
Asia	Viet Nam	tmm	Tai-Kadai	20000
Asia	Indonesia	tmn	Austronesian	30000
Asia	Malaysia	tmo	Austro-Asiatic	
Asia	Laos	tmp	Tai-Kadai	7200
Pacific	Papua New Guinea	tmq	Austronesian	790
Africa	Sudan	tms	Niger-Congo	
Pacific	Vanuatu	tmt	Austronesian	150
Asia	Indonesia	tmu	Lakes Plain	600
Africa	Democratic Republic of the Congo	tmv	Niger-Congo	5000
Asia	Malaysia	tmw	Austronesian	
Pacific	Papua New Guinea	tmy	Austronesian	1500
Americas	Bolivia	tna	Tacanan	1820
Americas	Colombia	tnb	Chibchan	700
Americas	Colombia	tnc	Tucanoan	300
Americas	Colombia	tnd	Chibchan	50
Asia	Philippines	tne	Austronesian	
Asia	Afghanistan	tnf	Indo-European	10000
Africa	Chad	tng	Afro-Asiatic	30000
Pacific	Papua New Guinea	tnh	Trans-New Guinea	3040
Asia	Indonesia	tni	Austronesian	2
Pacific	Vanuatu	tnk	Austronesian	3500
Pacific	Vanuatu	tnl	Austronesian	11500
Asia	Indonesia	tnm	East Bird's Head-Sentani	3750
Pacific	Vanuatu	tnn	Austronesian	5000
Americas	Bolivia	tno	Tacanan	200
Pacific	Vanuatu	tnp	Austronesian	7500
Africa	Senegal	tnr	Niger-Congo	3380
Pacific	Papua New Guinea	tns	Austronesian	30
Asia	Indonesia	tnt	Austronesian	150000
Asia	Laos	tnu	Tai-Kadai	200
Asia	Bangladesh	tnv	Indo-European	21600
Asia	Indonesia	tnw	Austronesian	20000
Pacific	Solomon Islands	tnx	Austronesian	4
Africa	Tanzania	tny	Niger-Congo	13000
Asia	Thailand	tnz	Austro-Asiatic	
Americas	Argentina	tob	Mataco-Guaicuru	21410
Americas	Mexico	toc	Totonacan	48100
Africa	Guinea	tod	Niger-Congo	144000
Pacific	Papua New Guinea	tof	Eastern Trans-Fly	1050
Africa	Malawi	tog	Niger-Congo	170000
Africa	Mozambique	toh	Niger-Congo	375000
Africa	Zambia	toi	Niger-Congo	1127000
Americas	Mexico	toj	Mayan	36000
Americas	United States	tol	Na-Dene	4
Asia	Indonesia	tom	Austronesian	60000
Pacific	Tonga	ton	Austronesian	126390
Americas	Mexico	too	Totonacan	3000
Americas	Mexico	top	Totonacan	80000
Africa	Sudan	toq	Nilo-Saharan	100000
Africa	Democratic Republic of the Congo	tor	Niger-Congo	24000
Americas	Mexico	tos	Totonacan	120000
Asia	Viet Nam	tou	Austro-Asiatic	68400
Asia	Iran	tov	Indo-European	
Americas	United States	tow	Kiowa Tanoan	1300
Pacific	Palau	tox	Austronesian	22
Asia	Indonesia	toy	Austronesian	2000
Pacific	Papua New Guinea	tpa	Austronesian	1280
Americas	Mexico	tpc	Oto-Manguean	680
Asia	Bangladesh	tpe	Sino-Tibetan	85000
Asia	Indonesia	tpf	Austronesian	630
Asia	Indonesia	tpg	Trans-New Guinea	5000
Pacific	Papua New Guinea	tpi	Creole	122000
Americas	Paraguay	tpj	Tupi	2440
Americas	Mexico	tpl	Oto-Manguean	18000
Africa	Ghana	tpm	Niger-Congo	16000
Asia	Laos	tpo	Tai-Kadai	3300
Americas	Mexico	tpp	Totonacan	4000
Asia	India	tpq	Sino-Tibetan	610
Americas	Brazil	tpr	Tupi	300
Americas	Mexico	tpt	Totonacan	3000
Asia	Cambodia	tpu	Austro-Asiatic	31100
Pacific	Northern Mariana Islands	tpv	Austronesian	4400
Americas	Mexico	tpx	Oto-Manguean	54000
Americas	Brazil	tpy	Language isolate	100
Pacific	Papua New Guinea	tpz	Austronesian	3900
Americas	Brazil	tqb	Tupi	180
Pacific	Vanuatu	tql	Austronesian	250
Pacific	Papua New Guinea	tqm	Trans-New Guinea	5
Americas	United States	tqn	Penutian	200
Pacific	Papua New Guinea	tqo	Trans-New Guinea	23000
Pacific	Papua New Guinea	tqp	Austronesian	700
Africa	Somalia	tqq	Afro-Asiatic	23000
Americas	Mexico	tqt	Totonacan	1800
Pacific	Solomon Islands	tqu	Central Solomons	1870
Asia	Afghanistan	tra	Indo-European	100
Pacific	Papua New Guinea	trb	Austronesian	130
Americas	Mexico	trc	Oto-Manguean	30000
Asia	India	trd	Austro-Asiatic	2000
Asia	Indonesia	tre	Austronesian	3780
Americas	Trinidad and Tobago	trf	Creole	9600
Asia	Israel	trg	Afro-Asiatic	4450
Pacific	Papua New Guinea	trh	Trans-New Guinea	25
Americas	Suriname	tri	Carib	2300
Africa	Chad	trj	Afro-Asiatic	8460
Europe	United Kingdom	trl	Unclassified	4000
Asia	Afghanistan	trm	Indo-European	1000
Americas	Bolivia	trn	Arawakan	5500
Asia	India	tro	Sino-Tibetan	870
Asia	India	trp	Sino-Tibetan	696000
Americas	Mexico	trq	Oto-Manguean	2000
Americas	Peru	trr	Language isolate	1
Americas	Mexico	trs	Oto-Manguean	6000
Asia	Indonesia	trt	East Geelvink Bay	500
Asia	Turkey	tru	Afro-Asiatic	84000
Asia	Taiwan	trv	Austronesian	20000
Asia	Pakistan	trw	Indo-European	60000
Asia	Malaysia	trx	Austronesian	850
Africa	Congo	tsa	Niger-Congo	22210
Africa	Ethiopia	tsb	Afro-Asiatic	8620
Africa	Mozambique	tsc	Niger-Congo	1180000
Europe	Greece	tsd	Indo-European	1200
Africa	Tunisia	tse	Deaf sign language	
Asia	Nepal	tsf	Sino-Tibetan	109000
Asia	Philippines	tsg	Austronesian	1062000
Africa	Cameroon	tsh	Afro-Asiatic	2300
Americas	Canada	tsi	Penutian	930
Asia	Bhutan	tsj	Sino-Tibetan	175200
Asia	China	tsk	Sino-Tibetan	23790
Asia	Viet Nam	tsl	Tai-Kadai	10000
Asia	Turkey	tsm	Deaf sign language	
Africa	Botswana	tsn	Niger-Congo	4521700
Africa	South Africa	tso	Niger-Congo	3669000
Africa	Burkina Faso	tsp	Niger-Congo	19500
Asia	Thailand	tsq	Deaf sign language	
Pacific	Vanuatu	tsr	Austronesian	650
Asia	Taiwan	tss	Deaf sign language	
Asia	Taiwan	tsu	Austronesian	2130
Africa	Gabon	tsv	Niger-Congo	12000
Africa	Nigeria	tsw	Niger-Congo	100000
Pacific	Papua New Guinea	tsx	Trans-New Guinea	1730
Africa	Mali	tsy	Deaf sign language	500
Americas	Mexico	tsz	Tarascan	40850
Africa	Nigeria	ttb	Niger-Congo	10000
Americas	Guatemala	ttc	Mayan	5900
Pacific	Papua New Guinea	ttd	Trans-New Guinea	7000
Pacific	Papua New Guinea	tte	Austronesian	2400
Africa	Cameroon	ttf	Niger-Congo	1000
Asia	Brunei	ttg	Austronesian	16600
Asia	Laos	tth	Austro-Asiatic	49900
Asia	Indonesia	tti	Austronesian	350
Africa	Uganda	ttj	Niger-Congo	488000
Americas	Colombia	ttk	Barbacoan	4
Africa	Zambia	ttl	Niger-Congo	14100
Americas	Canada	ttm	Na-Dene	200
Asia	Indonesia	ttn	Pauwasi	120
Asia	Laos	tto	Austro-Asiatic	15800
Asia	Indonesia	ttp	Austronesian	1100
Africa	Niger	ttq	Afro-Asiatic	640000
Africa	Nigeria	ttr	Afro-Asiatic	101000
Asia	Thailand	tts	Tai-Kadai	15000000
Asia	Azerbaijan	ttt	Indo-European	28300
Pacific	Papua New Guinea	ttu	Austronesian	600
Pacific	Papua New Guinea	ttv	Austronesian	3850
Asia	Malaysia	ttw	Austronesian	600
Asia	Indonesia	tty	Lakes Plain	800
Asia	Nepal	ttz	Sino-Tibetan	4790
Pacific	Papua New Guinea	tua	Torricelli	460
Americas	United States	tub	Uto-Aztecan	6
Pacific	Papua New Guinea	tuc	Austronesian	3500
Americas	Colombia	tue	Tucanoan	810
Americas	Colombia	tuf	Chibchan	2500
Africa	Chad	tug	Niger-Congo	2260
Pacific	Papua New Guinea	tuh	East New Britain	800
Africa	Cameroon	tui	Niger-Congo	229000
Asia	Indonesia	tuj	West Papuan	2590
Asia	Turkmenistan	tuk	Altaic	6562810
Africa	Nigeria	tul	Niger-Congo	30000
Africa	Malawi	tum	Niger-Congo	1142000
Americas	Brazil	tuo	Tucanoan	4630
Africa	Chad	tuq	Nilo-Saharan	42500
Asia	Turkey	tur	Altaic	50750120
Americas	Canada	tus	Iroquoian	11
Americas	United States	tuu	Na-Dene	10
Africa	Kenya	tuv	Nilo-Saharan	476200
Africa	Kenya	tuy	Nilo-Saharan	144000
Africa	Burkina Faso	tuz	Niger-Congo	37000
Pacific	Solomon Islands	tva	Austronesian	1960
Africa	Nigeria	tvd	Niger-Congo	150000
Asia	Indonesia	tve	Austronesian	1200
Pacific	Vanuatu	tvk	Austronesian	3700
Pacific	Tuvalu	tvl	Austronesian	13080
Asia	Indonesia	tvm	Austronesian	1050
Asia	Myanmar	tvn	Sino-Tibetan	400000
Asia	Indonesia	tvo	West Papuan	26000
Africa	Kenya	tvs	Niger-Congo	24300
Asia	India	tvt	Sino-Tibetan	25000
Asia	Indonesia	tvw	Austronesian	600
Asia	Philippines	twb	Austronesian	6810
Europe	Netherlands	twd	Indo-European	
Asia	Indonesia	twe	Trans-New Guinea	5000
Americas	United States	twf	Kiowa Tanoan	930
Asia	Indonesia	twg	Trans-New Guinea	800
Asia	Viet Nam	twh	Tai-Kadai	490000
Africa	Mozambique	twl	Niger-Congo	60000
Asia	India	twm	Sino-Tibetan	9900
Africa	Cameroon	twn	Niger-Congo	30
Africa	Botswana	two	Niger-Congo	2000
Pacific	Papua New Guinea	twp	Austronesian	1030
Africa	Niger	twq	Nilo-Saharan	8000
Americas	Mexico	twr	Uto-Aztecan	100
Asia	Indonesia	twu	Austronesian	30000
Pacific	Papua New Guinea	tww	Sepik	360
Africa	Mozambique	twx	Niger-Congo	250000
Asia	Indonesia	twy	Austronesian	20000
Asia	Malaysia	txa	Austronesian	10000
Asia	Indonesia	txe	Austronesian	25000
Americas	Brazil	txi	Carib	320
Asia	Indonesia	txm	Austronesian	30000
Asia	Indonesia	txn	Austronesian	6480
Asia	India	txo	Sino-Tibetan	20000
Asia	Indonesia	txq	Austronesian	20000
Asia	Indonesia	txs	Austronesian	90000
Asia	Indonesia	txt	Trans-New Guinea	8000
Americas	Brazil	txu	Macro-Ge	7100
Asia	Malaysia	txx	Austronesian	5500
Africa	Madagascar	txy	Austronesian	510000
Pacific	Papua New Guinea	tya	Trans-New Guinea	350
Africa	Nigeria	tye	Niger-Congo	5000
Asia	Viet Nam	tyh	Austro-Asiatic	490
Africa	Congo	tyi	Niger-Congo	129500
Asia	Viet Nam	tyj	Tai-Kadai	300
Asia	Viet Nam	tyl	Tai-Kadai	200
Asia	Indonesia	tyn	Trans-New Guinea	4000
Asia	Viet Nam	tyr	Tai-Kadai	165000
Asia	Viet Nam	tys	Tai-Kadai	300
Asia	Viet Nam	tyt	Tai-Kadai	
Africa	Botswana	tyu	Khoisan	820
Asia	Russian Federation	tyv	Altaic	264400
Africa	Congo	tyx	Niger-Congo	14400
Asia	Viet Nam	tyz	Tai-Kadai	1480000
Africa	Tanzania	tza	Deaf sign language	
Americas	Mexico	tzb	Mayan	100000
Americas	Mexico	tzc	Mayan	130000
Americas	Mexico	tze	Mayan	35000
Americas	Mexico	tzh	Mayan	90000
Americas	Guatemala	tzj	Mayan	50000
Africa	Morocco	tzm	Afro-Asiatic	3150000
Asia	Indonesia	tzn	Austronesian	1200
Americas	Mexico	tzo	Mayan	4230
Americas	Mexico	tzs	Mayan	50000
Americas	Guatemala	tzt	Mayan	33800
Americas	Mexico	tzu	Mayan	20000
Pacific	Papua New Guinea	tzx	Ramu-Lower Sepik	2080
Americas	Mexico	tzz	Mayan	25000
Asia	Laos	uan	Tai-Kadai	2500
Pacific	Papua New Guinea	uar	Trans-New Guinea	4500
Africa	Nigeria	uba	Niger-Congo	3420
Africa	Chad	ubi	Afro-Asiatic	1100
Pacific	Papua New Guinea	ubr	Austronesian	2560
Pacific	Papua New Guinea	ubu	Trans-New Guinea	34200
Africa	Nigeria	uda	Niger-Congo	10000
Asia	Russian Federation	ude	Altaic	230
Asia	India	udg	Dravidian	3370
Asia	Azerbaijan	udi	North Caucasian	8440
Asia	Indonesia	udj	Austronesian	980
Africa	Cameroon	udl	Afro-Asiatic	10500
Europe	Russian Federation	udm	Uralic	479800
Africa	Ethiopia	udu	Nilo-Saharan	20000
Asia	Indonesia	ues	Austronesian	1000
Pacific	Papua New Guinea	ufi	Trans-New Guinea	550
Pacific	Solomon Islands	uge	Austronesian	1200
Africa	Uganda	ugn	Deaf sign language	
Asia	Thailand	ugo	Sino-Tibetan	80
Americas	Uruguay	ugy	Deaf sign language	
Africa	Nigeria	uha	Niger-Congo	13600
Asia	Indonesia	uhn	Trans-New Guinea	14000
Asia	China	uig	Altaic	8788690
Pacific	Papua New Guinea	uis	South Bougainville	2500
Africa	Cameroon	uiv	Niger-Congo	2000
Africa	Nigeria	uji	Niger-Congo	8540
Asia	Indonesia	uka	Trans-New Guinea	600
Pacific	Papua New Guinea	ukg	Trans-New Guinea	170
Africa	Central African Republic	ukh	Niger-Congo	2000
Europe	Ukraine	ukl	Deaf sign language	
Africa	Nigeria	ukp	Niger-Congo	12000
Africa	Nigeria	ukq	Niger-Congo	100
Europe	Ukraine	ukr	Indo-European	37029730
Americas	Brazil	uks	Deaf sign language	
Africa	Nigeria	uku	Niger-Congo	14100
Africa	Nigeria	ukw	Niger-Congo	150000
Africa	Nigeria	ula	Niger-Congo	1000
Africa	Nigeria	ulb	Niger-Congo	10000
Asia	Russian Federation	ulc	Altaic	730
Asia	Indonesia	ulf	Unclassified	110
Pacific	Micronesia	uli	Austronesian	3075
Pacific	Australia	ulk	Eastern Trans-Fly	320
Asia	India	ull	Dravidian	
Asia	Indonesia	ulm	Austronesian	30000
Pacific	Papua New Guinea	uln	Creole	100
Asia	Indonesia	ulu	Austronesian	3000
Americas	United States	uma	Penutian	50
Africa	Angola	umb	Niger-Congo	4002880
Asia	Malaysia	umi	Austronesian	120
Africa	Nigeria	umm	Niger-Congo	20000
Asia	Myanmar	umn	Sino-Tibetan	3000
Pacific	Australia	ump	Australian	100
Asia	Indonesia	ums	Austronesian	4500
Americas	Canada	umu	Algic	7
Pacific	Papua New Guinea	una	Austronesian	460
Africa	Nigeria	une	Niger-Congo	19800
Pacific	Australia	ung	Australian	82
Americas	Brazil	unk	Arawakan	320
Pacific	Australia	unp	Australian	20
Asia	India	unr	Austro-Asiatic	1560280
Asia	India	unx	Austro-Asiatic	519000
Asia	Indonesia	unz	Austronesian	20000
Africa	Nigeria	uok	Niger-Congo	
Pacific	Papua New Guinea	upi	Border	290
Pacific	Vanuatu	upv	Austronesian	9000
Americas	Peru	ura	Language isolate	3000
Americas	Brazil	urb	Tupi	800
Asia	Pakistan	urd	Indo-European	60586800
Americas	Bolivia	ure	Uru-Chipaya	2
Pacific	Papua New Guinea	urg	Trans-New Guinea	1400
Africa	Nigeria	urh	Niger-Congo	546000
Pacific	Papua New Guinea	uri	Torricelli	3740
Asia	Thailand	urk	Austronesian	3000
Asia	India	url	Dravidian	
Pacific	Papua New Guinea	urm	Trans-New Guinea	370
Asia	Indonesia	urn	Austronesian	400
Pacific	Papua New Guinea	uro	East New Britain	1900
Americas	Brazil	urp	Tupi	200
Pacific	Vanuatu	urr	Austronesian	250
Pacific	Papua New Guinea	urt	Torricelli	6280
Pacific	Papua New Guinea	urw	Trans-New Guinea	2250
Pacific	Papua New Guinea	urx	Torricelli	800
Asia	Indonesia	ury	Tor-Kwerba	1600
Americas	Brazil	urz	Tupi	87
Pacific	Papua New Guinea	usa	Trans-New Guinea	1300
Asia	Pakistan	ush	Indo-European	500
Asia	Bangladesh	usi	Sino-Tibetan	22400
Africa	Cameroon	usk	Niger-Congo	10000
Americas	Guatemala	usp	Mayan	3000
Pacific	Papua New Guinea	usu	Trans-New Guinea	270
Africa	Nigeria	uta	Niger-Congo	3000
Americas	United States	ute	Uto-Aztecan	1980
Pacific	Solomon Islands	utp	Austronesian	590
Africa	Nigeria	utr	Niger-Congo	10000
Pacific	Papua New Guinea	utu	Trans-New Guinea	580
Asia	Georgia	uum	Altaic	192700
Asia	Taiwan	uun	Austronesian	1
Pacific	Vanuatu	uur	Austronesian	6
Asia	China	uuu	Austro-Asiatic	40000
Pacific	New Caledonia	uve	Austronesian	1110
Pacific	Papua New Guinea	uvh	Trans-New Guinea	2500
Pacific	Papua New Guinea	uvl	Austronesian	5500
Pacific	Australia	uwa	Australian	40
Africa	Nigeria	uya	Niger-Congo	200
Asia	Uzbekistan	uzn	Altaic	18817600
Asia	Afghanistan	uzs	Altaic	1451980
Asia	India	vaa	Indo-European	9300
Africa	Central African Republic	vae	Nilo-Saharan	5400
Asia	Iran	vaf	Indo-European	18000
Africa	Ghana	vag	Niger-Congo	13500
Asia	India	vah	Indo-European	6970000
Africa	Liberia	vai	Niger-Congo	119500
Africa	Namibia	vaj	Khoisan	61300
Pacific	Papua New Guinea	val	Austronesian	70
Pacific	Papua New Guinea	vam	Sko	2670
Pacific	Papua New Guinea	van	Torricelli	1740
Pacific	Vanuatu	vao	Austronesian	1900
Asia	India	vap	Sino-Tibetan	27800
Americas	Mexico	var	Uto-Aztecan	2840
Asia	India	vas	Indo-European	1200000
Africa	Democratic Republic of the Congo	vau	Niger-Congo	6700
Asia	India	vav	Indo-European	600000
Asia	Nepal	vay	Sino-Tibetan	1740
Asia	Indonesia	vbb	Austronesian	4460
Europe	Italy	vec	Indo-European	6230000
Asia	Sri Lanka	ved	Indo-European	300
Europe	Netherlands	vel	Indo-European	
Africa	Nigeria	vem	Afro-Asiatic	15000
Africa	South Africa	ven	Niger-Congo	1064000
